# Time X Y Z VX VY VZ Phi Theta Psi P Q R U1 U2 U3 U4
17.860000 -1.025148 0.452539 2.685394 -0.058795 0.025874 0.129798 -0.000000 -0.000000 1.787002 0.000000 0.000000 0.100000 4.817497 4.817497 4.817497 4.817497
17.870000 -1.025736 0.452798 2.686683 -0.058794 0.025874 0.128044 -0.000000 -0.000000 1.788002 0.000000 0.000000 0.100000 4.817349 4.817349 4.817349 4.817349
17.880000 -1.026324 0.453056 2.687954 -0.058794 0.025874 0.126288 -0.000000 -0.000000 1.789002 0.000000 0.000000 0.100000 4.817203 4.817203 4.817203 4.817203
17.890000 -1.026912 0.453315 2.689209 -0.058794 0.025874 0.124529 -0.000000 -0.000000 1.790002 0.000000 0.000000 0.100000 4.817059 4.817059 4.817059 4.817059
17.900000 -1.027500 0.453574 2.690445 -0.058794 0.025873 0.122767 -0.000000 -0.000000 1.791002 0.000000 0.000000 0.100000 4.816917 4.816917 4.816917 4.816917
17.910000 -1.028087 0.453833 2.691664 -0.058794 0.025873 0.121002 -0.000000 -0.000000 1.792002 0.000000 0.000000 0.100000 4.816777 4.816777 4.816777 4.816777
17.920000 -1.028675 0.454091 2.692865 -0.058794 0.025873 0.119235 -0.000000 -0.000000 1.793002 0.000000 0.000000 0.100000 4.816640 4.816640 4.816640 4.816640
17.930000 -1.029263 0.454350 2.694049 -0.058794 0.025873 0.117465 -0.000000 -0.000000 1.794002 0.000000 0.000000 0.100000 4.816505 4.816505 4.816505 4.816505
17.940000 -1.029851 0.454609 2.695214 -0.058794 0.025873 0.115692 -0.000000 -0.000000 1.795002 0.000000 0.000000 0.100000 4.816372 4.816372 4.816372 4.816372
17.950000 -1.030439 0.454868 2.696362 -0.058793 0.025873 0.113917 -0.000000 -0.000000 1.796002 0.000000 0.000000 0.100000 4.816241 4.816241 4.816241 4.816241
17.960000 -1.031027 0.455126 2.697493 -0.058793 0.025873 0.112139 -0.000000 -0.000000 1.797002 0.000000 0.000000 0.100000 4.816113 4.816113 4.816113 4.816113
17.970000 -1.031615 0.455385 2.698605 -0.058793 0.025873 0.110358 -0.000000 -0.000000 1.798002 0.000000 0.000000 0.100000 4.815987 4.815987 4.815987 4.815987
17.980000 -1.032203 0.455644 2.699700 -0.058793 0.025873 0.108575 -0.000000 -0.000000 1.799002 0.000000 0.000000 0.100000 4.815863 4.815863 4.815863 4.815863
17.990000 -1.032791 0.455903 2.700777 -0.058793 0.025873 0.106790 -0.000000 -0.000000 1.800002 0.000000 0.000000 0.100000 4.815741 4.815741 4.815741 4.815741
18.000000 -1.033379 0.456161 2.701836 -0.058793 0.025873 0.105002 -0.000000 -0.000000 1.801002 0.000000 0.000000 0.100000 4.815621 4.815621 4.815621 4.815621
18.010000 -1.033967 0.456420 2.702877 -0.058793 0.025873 0.103212 -0.000000 -0.000000 1.802002 0.000000 0.000000 0.100000 4.815504 4.815504 4.815504 4.815504
18.020000 -1.034555 0.456679 2.703900 -0.058793 0.025873 0.101420 -0.000000 -0.000000 1.803002 0.000000 0.000000 0.100000 4.815389 4.815389 4.815389 4.815389
18.030000 -1.035143 0.456937 2.704905 -0.058793 0.025873 0.099625 -0.000000 -0.000000 1.804002 0.000000 0.000000 0.100000 4.815276 4.815276 4.815276 4.815276
18.040000 -1.035731 0.457196 2.705892 -0.058792 0.025873 0.097828 -0.000000 -0.000000 1.805002 0.000000 0.000000 0.100000 4.815165 4.815165 4.815165 4.815165
18.050000 -1.036319 0.457455 2.706862 -0.058792 0.025873 0.096029 -0.000000 -0.000000 1.806002 0.000000 0.000000 0.100000 4.815057 4.815057 4.815057 4.815057
18.060000 -1.036906 0.457714 2.707813 -0.058792 0.025873 0.094228 -0.000000 -0.000000 1.807002 0.000000 0.000000 0.100000 4.814951 4.814951 4.814951 4.814951
18.070000 -1.037494 0.457972 2.708746 -0.058792 0.025873 0.092425 -0.000000 -0.000000 1.808002 0.000000 0.000000 0.100000 4.814847 4.814847 4.814847 4.814847
18.080000 -1.038082 0.458231 2.709661 -0.058792 0.025873 0.090619 -0.000000 -0.000000 1.809002 0.000000 0.000000 0.100000 4.814745 4.814745 4.814745 4.814745
18.090000 -1.038670 0.458490 2.710559 -0.058792 0.025873 0.088812 -0.000000 -0.000000 1.810002 0.000000 0.000000 0.100000 4.814645 4.814645 4.814645 4.814645
18.100000 -1.039258 0.458749 2.711438 -0.058792 0.025872 0.087003 -0.000000 -0.000000 1.811002 0.000000 0.000000 0.100000 4.814548 4.814548 4.814548 4.814548
18.110000 -1.039846 0.459007 2.712299 -0.058792 0.025872 0.085192 -0.000000 -0.000000 1.812002 0.000000 0.000000 0.100000 4.814453 4.814453 4.814453 4.814453
18.120000 -1.040434 0.459266 2.713141 -0.058792 0.025872 0.083379 -0.000000 -0.000000 1.813002 0.000000 0.000000 0.100000 4.814360 4.814360 4.814360 4.814360
18.130000 -1.041022 0.459525 2.713966 -0.058792 0.025872 0.081564 -0.000000 -0.000000 1.814002 0.000000 0.000000 0.100000 4.814270 4.814270 4.814270 4.814270
18.140000 -1.041610 0.459783 2.714773 -0.058791 0.025872 0.079748 -0.000000 -0.000000 1.815002 0.000000 0.000000 0.100000 4.814182 4.814182 4.814182 4.814182
18.150000 -1.042198 0.460042 2.715561 -0.058791 0.025872 0.077930 -0.000000 -0.000000 1.816002 0.000000 0.000000 0.100000 4.814096 4.814096 4.814096 4.814096
18.160000 -1.042786 0.460301 2.716331 -0.058791 0.025872 0.076110 -0.000000 -0.000000 1.817002 0.000000 0.000000 0.100000 4.814012 4.814012 4.814012 4.814012
18.170000 -1.043374 0.460560 2.717083 -0.058791 0.025872 0.074288 -0.000000 -0.000000 1.818002 0.000000 0.000000 0.100000 4.813931 4.813931 4.813931 4.813931
18.180000 -1.043961 0.460818 2.717817 -0.058791 0.025872 0.072465 -0.000000 -0.000000 1.819002 0.000000 0.000000 0.100000 4.813852 4.813852 4.813852 4.813852
18.190000 -1.044549 0.461077 2.718533 -0.058791 0.025872 0.070640 -0.000000 -0.000000 1.820002 0.000000 0.000000 0.100000 4.813775 4.813775 4.813775 4.813775
18.200000 -1.045137 0.461336 2.719230 -0.058791 0.025872 0.068814 -0.000000 -0.000000 1.821002 0.000000 0.000000 0.100000 4.813700 4.813700 4.813700 4.813700
18.210000 -1.045725 0.461595 2.719909 -0.058791 0.025872 0.066987 -0.000000 -0.000000 1.822002 0.000000 0.000000 0.100000 4.813628 4.813628 4.813628 4.813628
18.220000 -1.046313 0.461853 2.720570 -0.058791 0.025872 0.065158 -0.000000 -0.000000 1.823002 0.000000 0.000000 0.100000 4.813558 4.813558 4.813558 4.813558
18.230000 -1.046901 0.462112 2.721212 -0.058791 0.025872 0.063328 -0.000000 -0.000000 1.824002 0.000000 0.000000 0.100000 4.813490 4.813490 4.813490 4.813490
18.240000 -1.047489 0.462371 2.721836 -0.058791 0.025872 0.061496 -0.000000 -0.000000 1.825002 0.000000 0.000000 0.100000 4.813424 4.813424 4.813424 4.813424
18.250000 -1.048077 0.462629 2.722442 -0.058791 0.025872 0.059663 -0.000000 -0.000000 1.826002 0.000000 0.000000 0.100000 4.813361 4.813361 4.813361 4.813361
18.260000 -1.048665 0.462888 2.723029 -0.058790 0.025872 0.057829 -0.000000 -0.000000 1.827002 0.000000 0.000000 0.100000 4.813300 4.813300 4.813300 4.813300
18.270000 -1.049253 0.463147 2.723599 -0.058790 0.025872 0.055994 -0.000000 -0.000000 1.828002 0.000000 0.000000 0.100000 4.813241 4.813241 4.813241 4.813241
18.280000 -1.049840 0.463406 2.724149 -0.058790 0.025872 0.054157 -0.000000 -0.000000 1.829002 0.000000 0.000000 0.100000 4.813185 4.813185 4.813185 4.813185
18.290000 -1.050428 0.463664 2.724682 -0.058790 0.025872 0.052320 -0.000000 -0.000000 1.830002 0.000000 0.000000 0.100000 4.813131 4.813131 4.813131 4.813131
18.300000 -1.051016 0.463923 2.725196 -0.058790 0.025872 0.050481 -0.000000 -0.000000 1.831002 0.000000 0.000000 0.100000 4.813079 4.813079 4.813079 4.813079
18.310000 -1.051604 0.464182 2.725691 -0.058790 0.025872 0.048642 -0.000000 -0.000000 1.832002 0.000000 0.000000 0.100000 4.813029 4.813029 4.813029 4.813029
18.320000 -1.052192 0.464440 2.726168 -0.058790 0.025872 0.046802 -0.000000 -0.000000 1.833002 0.000000 0.000000 0.100000 4.812982 4.812982 4.812982 4.812982
18.330000 -1.052780 0.464699 2.726627 -0.058790 0.025872 0.044960 -0.000000 -0.000000 1.834002 0.000000 0.000000 0.100000 4.812937 4.812937 4.812937 4.812937
18.340000 -1.053368 0.464958 2.727068 -0.058790 0.025872 0.043118 -0.000000 -0.000000 1.835002 0.000000 0.000000 0.100000 4.812894 4.812894 4.812894 4.812894
18.350000 -1.053956 0.465217 2.727490 -0.058790 0.025872 0.041275 -0.000000 -0.000000 1.836002 0.000000 0.000000 0.100000 4.812854 4.812854 4.812854 4.812854
18.360000 -1.054544 0.465475 2.727893 -0.058790 0.025872 0.039431 -0.000000 -0.000000 1.837002 0.000000 0.000000 0.100000 4.812816 4.812816 4.812816 4.812816
18.370000 -1.055132 0.465734 2.728278 -0.058790 0.025872 0.037587 -0.000000 -0.000000 1.838002 0.000000 0.000000 0.100000 4.812780 4.812780 4.812780 4.812780
18.380000 -1.055719 0.465993 2.728645 -0.058790 0.025872 0.035742 -0.000000 -0.000000 1.839002 0.000000 0.000000 0.100000 4.812746 4.812746 4.812746 4.812746
18.390000 -1.056307 0.466251 2.728993 -0.058790 0.025871 0.033896 -0.000000 -0.000000 1.840002 0.000000 0.000000 0.100000 4.812715 4.812715 4.812715 4.812715
18.400000 -1.056895 0.466510 2.729323 -0.058789 0.025871 0.032050 -0.000000 -0.000000 1.841002 0.000000 0.000000 0.100000 4.812686 4.812686 4.812686 4.812686
18.410000 -1.057483 0.466769 2.729634 -0.058789 0.025871 0.030203 -0.000000 -0.000000 1.842002 0.000000 0.000000 0.100000 4.812659 4.812659 4.812659 4.812659
18.420000 -1.058071 0.467028 2.729927 -0.058789 0.025871 0.028356 -0.000000 -0.000000 1.843002 0.000000 0.000000 0.100000 4.812635 4.812635 4.812635 4.812635
18.430000 -1.058659 0.467286 2.730201 -0.058789 0.025871 0.026508 -0.000000 -0.000000 1.844002 0.000000 0.000000 0.100000 4.812613 4.812613 4.812613 4.812613
18.440000 -1.059247 0.467545 2.730457 -0.058789 0.025871 0.024660 -0.000000 -0.000000 1.845002 0.000000 0.000000 0.100000 4.812593 4.812593 4.812593 4.812593
18.450000 -1.059835 0.467804 2.730694 -0.058789 0.025871 0.022811 -0.000000 -0.000000 1.846002 0.000000 0.000000 0.100000 4.812575 4.812575 4.812575 4.812575
18.460000 -1.060423 0.468062 2.730913 -0.058789 0.025871 0.020962 -0.000000 -0.000000 1.847002 0.000000 0.000000 0.100000 4.812560 4.812560 4.812560 4.812560
18.470000 -1.061011 0.468321 2.731114 -0.058789 0.025871 0.019113 -0.000000 -0.000000 1.848002 0.000000 0.000000 0.100000 4.812547 4.812547 4.812547 4.812547
18.480000 -1.061598 0.468580 2.731296 -0.058789 0.025871 0.017264 -0.000000 -0.000000 1.849002 0.000000 0.000000 0.100000 4.812537 4.812537 4.812537 4.812537
18.490000 -1.062186 0.468839 2.731459 -0.058789 0.025871 0.015414 -0.000000 -0.000000 1.850002 0.000000 0.000000 0.100000 4.812528 4.812528 4.812528 4.812528
18.500000 -1.062774 0.469097 2.731604 -0.058789 0.025871 0.013565 -0.000000 -0.000000 1.851002 0.000000 0.000000 0.100000 4.812522 4.812522 4.812522 4.812522
18.510000 -1.063362 0.469356 2.731730 -0.058789 0.025871 0.011715 -0.000000 -0.000000 1.852002 0.000000 0.000000 0.100000 4.812518 4.812518 4.812518 4.812518
18.520000 -1.063950 0.469615 2.731838 -0.058789 0.025871 0.009866 -0.000000 -0.000000 1.853002 0.000000 0.000000 0.100000 4.812517 4.812517 4.812517 4.812517
18.530000 -1.064538 0.469873 2.731928 -0.058789 0.025871 0.008016 -0.000000 -0.000000 1.854002 0.000000 0.000000 0.100000 4.812518 4.812518 4.812518 4.812518
18.540000 -1.065126 0.470132 2.731998 -0.058789 0.025871 0.006166 -0.000000 -0.000000 1.855002 0.000000 0.000000 0.100000 4.812521 4.812521 4.812521 4.812521
18.550000 -1.065714 0.470391 2.732051 -0.058789 0.025871 0.004317 -0.000000 -0.000000 1.856002 0.000000 0.000000 0.100000 4.812526 4.812526 4.812526 4.812526
18.560000 -1.066302 0.470650 2.732085 -0.058788 0.025871 0.002468 -0.000000 -0.000000 1.857002 0.000000 0.000000 0.100000 4.812534 4.812534 4.812534 4.812534
18.570000 -1.066889 0.470908 2.732100 -0.058788 0.025871 0.000618 -0.000000 -0.000000 1.858002 0.000000 0.000000 0.100000 4.812544 4.812544 4.812544 4.812544
18.580000 -1.067477 0.471167 2.732097 -0.058788 0.025871 -0.001230 -0.000000 -0.000000 1.859002 0.000000 0.000000 0.100000 4.812556 4.812556 4.812556 4.812556
18.590000 -1.068065 0.471426 2.732076 -0.058788 0.025871 -0.003079 -0.000000 -0.000000 1.860002 0.000000 0.000000 0.100000 4.812571 4.812571 4.812571 4.812571
18.600000 -1.068653 0.471684 2.732036 -0.058788 0.025871 -0.004927 0.000000 -0.000000 1.861002 0.000000 0.000000 0.100000 4.812588 4.812588 4.812588 4.812588
18.610000 -1.069241 0.471943 2.731977 -0.058788 0.025871 -0.006775 0.000000 -0.000000 1.862002 0.000000 0.000000 0.100000 4.812607 4.812607 4.812607 4.812607
18.620000 -1.069829 0.472202 2.731900 -0.058788 0.025871 -0.008623 0.000000 -0.000000 1.863002 0.000000 0.000000 0.100000 4.812628 4.812628 4.812628 4.812628
18.630000 -1.070417 0.472461 2.731805 -0.058788 0.025871 -0.010470 0.000000 -0.000000 1.864002 0.000000 0.000000 0.100000 4.812652 4.812652 4.812652 4.812652
18.640000 -1.071005 0.472719 2.731691 -0.058788 0.025871 -0.012316 0.000000 -0.000000 1.865002 0.000000 0.000000 0.100000 4.812678 4.812678 4.812678 4.812678
18.650000 -1.071592 0.472978 2.731558 -0.058788 0.025871 -0.014162 0.000000 -0.000000 1.866002 0.000000 0.000000 0.100000 4.812706 4.812706 4.812706 4.812706
18.660000 -1.072180 0.473237 2.731407 -0.058788 0.025871 -0.016007 0.000000 -0.000000 1.867002 0.000000 0.000000 0.100000 4.812737 4.812737 4.812737 4.812737
18.670000 -1.072768 0.473495 2.731238 -0.058788 0.025871 -0.017852 0.000000 -0.000000 1.868002 0.000000 0.000000 0.100000 4.812770 4.812770 4.812770 4.812770
18.680000 -1.073356 0.473754 2.731050 -0.058788 0.025871 -0.019696 0.000000 -0.000000 1.869002 0.000000 0.000000 0.100000 4.812805 4.812805 4.812805 4.812805
18.690000 -1.073944 0.474013 2.730844 -0.058788 0.025871 -0.021539 0.000000 -0.000000 1.870002 0.000000 0.000000 0.100000 4.812842 4.812842 4.812842 4.812842
18.700000 -1.074532 0.474271 2.730620 -0.058788 0.025871 -0.023381 0.000000 -0.000000 1.871002 0.000000 0.000000 0.100000 4.812882 4.812882 4.812882 4.812882
18.710000 -1.075120 0.474530 2.730377 -0.058788 0.025871 -0.025222 0.000000 -0.000000 1.872002 0.000000 0.000000 0.100000 4.812924 4.812924 4.812924 4.812924
18.720000 -1.075708 0.474789 2.730115 -0.058788 0.025871 -0.027063 0.000000 -0.000000 1.873002 0.000000 0.000000 0.100000 4.812968 4.812968 4.812968 4.812968
18.730000 -1.076295 0.475048 2.729835 -0.058787 0.025871 -0.028903 0.000000 -0.000000 1.874002 0.000000 0.000000 0.100000 4.813015 4.813015 4.813015 4.813015
18.740000 -1.076883 0.475306 2.729537 -0.058787 0.025871 -0.030741 0.000000 -0.000000 1.875002 0.000000 0.000000 0.100000 4.813064 4.813064 4.813064 4.813064
18.750000 -1.077471 0.475565 2.729221 -0.058787 0.025871 -0.032579 0.000000 -0.000000 1.876002 0.000000 0.000000 0.100000 4.813115 4.813115 4.813115 4.813115
18.760000 -1.078059 0.475824 2.728886 -0.058787 0.025870 -0.034416 0.000000 -0.000000 1.877002 0.000000 0.000000 0.100000 4.813168 4.813168 4.813168 4.813168
18.770000 -1.078647 0.476082 2.728532 -0.058787 0.025870 -0.036251 0.000000 -0.000000 1.878002 0.000000 0.000000 0.100000 4.813224 4.813224 4.813224 4.813224
18.780000 -1.079235 0.476341 2.728161 -0.058787 0.025870 -0.038086 0.000000 -0.000000 1.879002 0.000000 0.000000 0.100000 4.813282 4.813282 4.813282 4.813282
18.790000 -1.079823 0.476600 2.727771 -0.058787 0.025870 -0.039919 0.000000 -0.000000 1.880002 0.000000 0.000000 0.100000 4.813342 4.813342 4.813342 4.813342
18.800000 -1.080411 0.476859 2.727362 -0.058787 0.025870 -0.041750 0.000000 -0.000000 1.881002 0.000000 0.000000 0.100000 4.813405 4.813405 4.813405 4.813405
18.810000 -1.080998 0.477117 2.726936 -0.058787 0.025870 -0.043581 0.000000 -0.000000 1.882002 0.000000 0.000000 0.100000 4.813469 4.813469 4.813469 4.813469
18.820000 -1.081586 0.477376 2.726491 -0.058787 0.025870 -0.045410 0.000000 -0.000000 1.883002 0.000000 0.000000 0.100000 4.813536 4.813536 4.813536 4.813536
18.830000 -1.082174 0.477635 2.726027 -0.058787 0.025870 -0.047238 0.000000 -0.000000 1.884002 0.000000 0.000000 0.100000 4.813606 4.813606 4.813606 4.813606
18.840000 -1.082762 0.477893 2.725546 -0.058787 0.025870 -0.049064 0.000000 -0.000000 1.885002 0.000000 0.000000 0.100000 4.813677 4.813677 4.813677 4.813677
18.850000 -1.083350 0.478152 2.725046 -0.058787 0.025870 -0.050889 0.000000 -0.000000 1.886002 0.000000 0.000000 0.100000 4.813751 4.813751 4.813751 4.813751
18.860000 -1.083938 0.478411 2.724528 -0.058787 0.025870 -0.052713 0.000000 -0.000000 1.887002 0.000000 0.000000 0.100000 4.813827 4.813827 4.813827 4.813827
18.870000 -1.084526 0.478669 2.723992 -0.058787 0.025870 -0.054535 0.000000 -0.000000 1.888002 0.000000 0.000000 0.100000 4.813905 4.813905 4.813905 4.813905
18.880000 -1.085114 0.478928 2.723437 -0.058786 0.025870 -0.056355 0.000000 -0.000000 1.889002 0.000000 0.000000 0.100000 4.813986 4.813986 4.813986 4.813986
18.890000 -1.085701 0.479187 2.722865 -0.058786 0.025870 -0.058173 0.000000 -0.000000 1.890002 0.000000 0.000000 0.100000 4.814069 4.814069 4.814069 4.814069
18.900000 -1.086289 0.479446 2.722274 -0.058786 0.025870 -0.059990 0.000000 -0.000000 1.891002 0.000000 0.000000 0.100000 4.814154 4.814154 4.814154 4.814154
18.910000 -1.086877 0.479704 2.721665 -0.058786 0.025870 -0.061805 0.000000 -0.000000 1.892002 0.000000 0.000000 0.100000 4.814241 4.814241 4.814241 4.814241
18.920000 -1.087465 0.479963 2.721038 -0.058786 0.025870 -0.063619 0.000000 -0.000000 1.893002 0.000000 0.000000 0.100000 4.814331 4.814331 4.814331 4.814331
18.930000 -1.088053 0.480222 2.720393 -0.058786 0.025870 -0.065430 0.000000 -0.000000 1.894002 0.000000 0.000000 0.100000 4.814422 4.814422 4.814422 4.814422
18.940000 -1.088641 0.480480 2.719729 -0.058786 0.025870 -0.067240 0.000000 -0.000000 1.895002 0.000000 0.000000 0.100000 4.814516 4.814516 4.814516 4.814516
18.950000 -1.089229 0.480739 2.719048 -0.058786 0.025870 -0.069047 0.000000 -0.000000 1.896002 0.000000 0.000000 0.100000 4.814613 4.814613 4.814613 4.814613
18.960000 -1.089816 0.480998 2.718348 -0.058786 0.025870 -0.070853 0.000000 -0.000000 1.897002 0.000000 0.000000 0.100000 4.814711 4.814711 4.814711 4.814711
18.970000 -1.090404 0.481256 2.717631 -0.058786 0.025870 -0.072657 0.000000 -0.000000 1.898002 0.000000 0.000000 0.100000 4.814812 4.814812 4.814812 4.814812
18.980000 -1.090992 0.481515 2.716895 -0.058786 0.025870 -0.074458 0.000000 -0.000000 1.899002 0.000000 0.000000 0.100000 4.814915 4.814915 4.814915 4.814915
18.990000 -1.091580 0.481774 2.716142 -0.058786 0.025870 -0.076258 0.000000 -0.000000 1.900002 0.000000 0.000000 0.100000 4.815020 4.815020 4.815020 4.815020
19.000000 -1.092168 0.482033 2.715370 -0.058785 0.025870 -0.078055 0.000000 -0.000000 1.901002 0.000000 0.000000 0.100000 4.815127 4.815127 4.815127 4.815127
19.010000 -1.092756 0.482291 2.714581 -0.058785 0.025870 -0.079850 0.000000 -0.000000 1.902002 0.000000 0.000000 0.100000 4.815237 4.815237 4.815237 4.815237
19.020000 -1.093344 0.482550 2.713773 -0.058785 0.025870 -0.081643 0.000000 -0.000000 1.903002 0.000000 0.000000 0.100000 4.815349 4.815349 4.815349 4.815349
19.030000 -1.093931 0.482809 2.712948 -0.058785 0.025870 -0.083434 0.000000 -0.000000 1.904002 0.000000 0.000000 0.100000 4.815463 4.815463 4.815463 4.815463
19.040000 -1.094519 0.483067 2.712104 -0.058785 0.025870 -0.085222 0.000000 -0.000000 1.905002 0.000000 0.000000 0.100000 4.815579 4.815579 4.815579 4.815579
19.050000 -1.095107 0.483326 2.711243 -0.058785 0.025869 -0.087008 0.000000 -0.000000 1.906002 0.000000 0.000000 0.100000 4.815698 4.815698 4.815698 4.815698
19.060000 -1.095695 0.483585 2.710364 -0.058785 0.025869 -0.088791 0.000000 -0.000000 1.907002 0.000000 0.000000 0.100000 4.815818 4.815818 4.815818 4.815818
19.070000 -1.096283 0.483843 2.709467 -0.058785 0.025869 -0.090572 0.000000 -0.000000 1.908002 0.000000 0.000000 0.100000 4.815941 4.815941 4.815941 4.815941
19.080000 -1.096871 0.484102 2.708553 -0.058785 0.025869 -0.092351 0.000000 -0.000000 1.909002 0.000000 0.000000 0.100000 4.816066 4.816066 4.816066 4.816066
19.090000 -1.097458 0.484361 2.707620 -0.058785 0.025869 -0.094127 0.000000 -0.000000 1.910002 0.000000 0.000000 0.100000 4.816194 4.816194 4.816194 4.816194
19.100000 -1.098046 0.484619 2.706670 -0.058784 0.025869 -0.095900 0.000000 -0.000000 1.911002 0.000000 0.000000 0.100000 4.816323 4.816323 4.816323 4.816323
19.110000 -1.098634 0.484878 2.705702 -0.058784 0.025869 -0.097671 0.000000 -0.000000 1.912002 0.000000 0.000000 0.100000 4.816455 4.816455 4.816455 4.816455
19.120000 -1.099222 0.485137 2.704717 -0.058784 0.025869 -0.099439 0.000000 -0.000000 1.913002 0.000000 0.000000 0.100000 4.816588 4.816588 4.816588 4.816588
19.130000 -1.099810 0.485396 2.703714 -0.058784 0.025869 -0.101204 0.000000 -0.000000 1.914002 0.000000 0.000000 0.100000 4.816724 4.816724 4.816724 4.816724
19.140000 -1.100398 0.485654 2.702693 -0.058784 0.025869 -0.102967 0.000000 -0.000000 1.915002 0.000000 0.000000 0.100000 4.816863 4.816863 4.816863 4.816863
